timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-22T11:15:51,my_pytorch_model,3c4bf620-9bbf-4078-9b1e-31619ee5d0d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,206.4116401370011,7.443434562589584e-06,3.6061118247251815e-08,8.0,39.03307685401965,10.0,0.000435227071611,0.0021527489444199,0.000543176678211,0.0031311526942421,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:29:18,my_pytorch_model,0eaa1602-87ac-41c5-b0b3-4259b59ee197,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2604655949980952,2.8128601787418737e-08,2.2316040913009805e-08,8.0,23.180373285562656,10.0,1.676771093334537e-06,8.08167313200072e-06,2.074123997216601e-06,1.183256822255186e-05,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:32:11,my_pytorch_model,129189af-690a-4b6b-8d29-a6aa0c25c9b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2578973939998832,3.2838354912191764e-08,2.6105750014929133e-08,8.0,28.83312026660385,10.0,1.6785844688921416e-06,1.0059730270000485e-05,2.0754566583289287e-06,1.3813771397221553e-05,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:35:05,my_pytorch_model,08eecb87-7866-4a21-8260-5e08889c7d32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.24529531999724,2.9450962472583284e-08,2.364978170210144e-08,8.0,25.187262416908272,10.0,1.6503310955562888e-06,8.698062514000612e-06,2.040438416659324e-06,1.2388832026216224e-05,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:36:40,my_pytorch_model,b89f5ba1-691b-47d2-acd0-060b0b2cc14e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.235794784999598,3.0382641527118175e-08,2.4585507153704373e-08,8.0,26.7837106800115,10.0,1.62266389777263e-06,9.160007327999564e-06,1.998080599999715e-06,1.2780751825771908e-05,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:37:00,my_pytorch_model,b89f5ba1-691b-47d2-acd0-060b0b2cc14e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.71165640300024,7.376753482536648e-07,3.5616434238780016e-08,8.0,37.47034930336073,10.0,4.3784833886659024e-05,0.0002118485028119,5.467692864166464e-05,0.0003103102653403,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:37:17,my_pytorch_model,b89f5ba1-691b-47d2-acd0-060b0b2cc14e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.42862786199839,1.3906896084804196e-06,3.618889577516391e-08,8.0,38.336406476764736,10.0,8.203915733554621e-05,0.0004004967092859,0.0001024711590777,0.0005850070256993,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:37:37,my_pytorch_model,b89f5ba1-691b-47d2-acd0-060b0b2cc14e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.02571567099949,2.119709726129989e-06,3.6530522745269533e-08,8.0,38.80504281928949,10.0,0.0001244713476377,0.00061171715604,0.00015548788095,0.0008916763846277,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
2025-05-22T11:39:16,my_pytorch_model,5a813177-1b60-439d-a237-713319a574b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1170711209997535,2.9647054512119655e-08,2.653998832731994e-08,8.0,30.451444367255768,10.0,1.3653577466660257e-06,9.433618657999493e-06,1.6723436333349027e-06,1.247132003800042e-05,Canada,CAN,quebec,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.11.11,3.0.1,20,12th Gen Intel(R) Core(TM) i9-12900H,2,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-73.5565,45.5329,15.30672836303711,process,N,1.0
